time,open,high,low,close,volume
2019-01-02,6060.0,6060.0,5900.0,5900.0,43600
2019-01-03,5910.0,5970.0,5850.0,5970.0,32380
2019-01-04,5890.0,6020.0,5840.0,6020.0,148080
2019-01-07,5990.0,6060.0,5990.0,6060.0,225560
2019-01-08,5980.0,6040.0,5970.0,6040.0,71970
2019-01-09,6040.0,6150.0,6040.0,6150.0,158620
2019-01-10,6130.0,6180.0,6100.0,6150.0,23710
2019-01-11,6140.0,6220.0,6140.0,6220.0,139800
2019-01-14,6220.0,6230.0,6150.0,6190.0,63530
2019-01-15,6190.0,6230.0,6180.0,6220.0,115340
2019-01-16,6220.0,6250.0,6210.0,6250.0,86010
2019-01-17,6230.0,6250.0,6230.0,6250.0,27840
2019-01-18,6250.0,6310.0,6250.0,6310.0,46670
2019-01-21,6310.0,6310.0,6190.0,6230.0,144050
2019-01-22,6220.0,6220.0,6220.0,6220.0,132800
2019-01-23,6220.0,6310.0,6220.0,6310.0,80830
2019-01-24,6230.0,6300.0,6230.0,6300.0,38690
2019-01-25,6300.0,6300.0,6230.0,6280.0,175080
2019-01-28,6160.0,6280.0,6160.0,6160.0,120600
2019-01-29,6150.0,6230.0,6120.0,6230.0,129030
2019-01-30,6230.0,6290.0,6230.0,6290.0,72300
2019-01-31,6250.0,6410.0,6250.0,6360.0,155600
2019-02-01,6360.0,6410.0,6350.0,6410.0,161120
2019-02-11,6410.0,6490.0,6410.0,6490.0,144860
2019-02-12,6490.0,6490.0,6410.0,6420.0,89340
2019-02-13,6390.0,6480.0,6320.0,6480.0,101660
2019-02-14,6410.0,6450.0,6360.0,6360.0,74200
2019-02-15,6330.0,6480.0,6320.0,6390.0,154170
2019-02-18,6330.0,6490.0,6330.0,6360.0,32380
2019-02-19,6320.0,6360.0,6280.0,6350.0,84640
2019-02-20,6320.0,6490.0,6320.0,6450.0,104400
2019-02-21,6480.0,6480.0,6410.0,6430.0,53440
2019-02-22,6330.0,6430.0,6330.0,6410.0,109530
2019-02-25,6410.0,6410.0,6320.0,6410.0,40820
2019-02-26,6360.0,6470.0,6320.0,6410.0,130450
2019-02-27,6410.0,6450.0,6280.0,6410.0,188070
2019-02-28,6410.0,6410.0,6280.0,6390.0,64690
2019-03-01,6320.0,6410.0,6280.0,6400.0,178540
2019-03-04,6390.0,6390.0,6300.0,6320.0,30820
2019-03-05,6380.0,6380.0,6300.0,6320.0,75650
2019-03-06,6320.0,6360.0,6290.0,6330.0,78810
2019-03-07,6360.0,6410.0,6320.0,6410.0,114300
2019-03-08,6410.0,6440.0,6390.0,6400.0,22400
2019-03-11,6330.0,6420.0,6330.0,6410.0,111570
2019-03-12,6410.0,6490.0,6390.0,6490.0,84670
2019-03-13,6490.0,6490.0,6450.0,6490.0,158590
2019-03-14,6490.0,6490.0,6450.0,6480.0,12720
2019-03-15,6490.0,6490.0,6480.0,6490.0,30950
2019-03-18,6490.0,6530.0,6450.0,6500.0,153430
2019-03-19,6540.0,6540.0,6410.0,6450.0,154090
2019-03-20,6410.0,6540.0,6370.0,6450.0,186460
2019-03-21,6450.0,6490.0,6410.0,6480.0,221370
2019-03-22,6410.0,6490.0,6410.0,6480.0,117540
2019-03-25,6390.0,6480.0,6360.0,6470.0,38450
2019-03-26,6340.0,6490.0,6340.0,6490.0,106820
2019-03-27,6480.0,6480.0,6430.0,6450.0,257090
2019-03-28,6450.0,6450.0,6410.0,6450.0,44050
2019-03-29,6450.0,6620.0,6420.0,6490.0,158580
2019-04-01,6490.0,6540.0,6480.0,6490.0,94460
2019-04-02,6580.0,6580.0,6480.0,6520.0,99120
2019-04-03,6490.0,6590.0,6490.0,6590.0,92290
2019-04-04,6590.0,6590.0,6550.0,6550.0,31560
2019-04-05,6670.0,6670.0,6550.0,6620.0,57350
2019-04-08,6580.0,6620.0,6490.0,6620.0,222110
2019-04-09,6620.0,6620.0,6490.0,6500.0,39460
2019-04-10,6490.0,6490.0,6450.0,6450.0,74300
2019-04-11,6450.0,6450.0,6410.0,6440.0,38870
2019-04-12,6440.0,6500.0,6440.0,6490.0,53930
2019-04-16,6410.0,6490.0,6410.0,6450.0,61420
2019-04-17,6410.0,6450.0,6360.0,6450.0,77200
2019-04-18,6450.0,6480.0,6320.0,6450.0,89420
2019-04-19,6340.0,6450.0,6340.0,6450.0,20350
2019-04-22,6410.0,6480.0,6410.0,6480.0,76560
2019-04-23,6480.0,6490.0,6410.0,6480.0,33370
2019-04-24,6540.0,6540.0,6440.0,6480.0,70290
2019-04-25,6460.0,6490.0,6460.0,6470.0,37990
2019-04-26,6470.0,6490.0,6450.0,6490.0,257390
2019-05-02,6450.0,6480.0,6360.0,6360.0,356340
2019-05-03,6540.0,6540.0,6390.0,6480.0,6990
2019-05-06,6480.0,6480.0,6410.0,6410.0,30860
2019-05-07,6410.0,6450.0,6410.0,6410.0,61590
2019-05-08,6420.0,6450.0,6230.0,6410.0,63910
2019-05-09,6410.0,6450.0,6410.0,6450.0,86710
2019-05-10,6450.0,6450.0,6420.0,6450.0,338270
2019-05-13,6450.0,6490.0,6450.0,6490.0,144780
2019-05-14,6420.0,6450.0,6410.0,6450.0,97950
2019-05-15,6450.0,6510.0,6430.0,6490.0,41500
2019-05-16,6490.0,6490.0,6460.0,6490.0,48910
2019-05-17,6450.0,6510.0,6450.0,6510.0,59590
2019-05-20,6570.0,6570.0,6410.0,6410.0,122270
2019-05-21,6460.0,6490.0,6390.0,6410.0,287400
2019-05-22,6420.0,6490.0,6410.0,6490.0,251530
2019-05-23,6460.0,6530.0,6460.0,6490.0,35170
2019-05-24,6530.0,6540.0,6480.0,6490.0,118840
2019-05-27,6480.0,6490.0,6480.0,6490.0,78440
2019-05-28,6500.0,6510.0,6490.0,6510.0,16650
2019-05-29,6510.0,6510.0,6480.0,6510.0,59080
2019-05-30,6490.0,6540.0,6490.0,6510.0,51880
2019-05-31,6510.0,6520.0,6480.0,6480.0,89770
2019-06-03,6450.0,6480.0,6450.0,6450.0,57050
2019-06-04,6450.0,6490.0,6450.0,6490.0,97580
2019-06-05,6480.0,6580.0,6480.0,6580.0,156930
2019-06-06,6580.0,6580.0,6560.0,6560.0,65800
2019-06-07,6540.0,6660.0,6540.0,6660.0,148850
2019-06-10,6670.0,6790.0,6670.0,6790.0,184210
2019-06-11,6790.0,6930.0,6790.0,6910.0,130020
2019-06-12,6910.0,7020.0,6870.0,6870.0,119350
