time,open,high,low,close,volume
2019-01-02,15580.0,15710.0,15330.0,15350.0,459120
2019-01-03,15450.0,15450.0,15170.0,15200.0,716600
2019-01-04,15130.0,15450.0,15090.0,15320.0,318570
2019-01-07,15580.0,15690.0,15500.0,15580.0,408470
2019-01-08,15580.0,15650.0,15540.0,15650.0,295660
2019-01-09,15690.0,15870.0,15610.0,15800.0,309040
2019-01-10,15800.0,15860.0,15710.0,15710.0,207330
2019-01-11,15800.0,15860.0,15670.0,15730.0,596090
2019-01-14,15760.0,15870.0,15650.0,15840.0,398400
2019-01-15,15760.0,15950.0,15760.0,15950.0,339480
2019-01-16,16020.0,16020.0,15860.0,15860.0,186590
2019-01-17,15840.0,15930.0,15650.0,15650.0,379770
2019-01-18,15690.0,15840.0,15650.0,15650.0,227150
2019-01-21,15730.0,15950.0,15730.0,15840.0,247800
2019-01-22,15840.0,15930.0,15780.0,15780.0,141480
2019-01-23,15760.0,15800.0,15710.0,15780.0,193460
2019-01-24,15800.0,15870.0,15780.0,15820.0,234470
2019-01-25,15800.0,15870.0,15760.0,15800.0,213470
2019-01-28,15840.0,15840.0,15690.0,15690.0,216330
2019-01-29,15800.0,15840.0,15650.0,15840.0,430580
2019-01-30,15840.0,16170.000000000002,15800.0,16100.000000000002,689260
2019-01-31,16129.999999999998,16170.000000000002,15990.0,16100.000000000002,517260
2019-02-01,16100.000000000002,16100.000000000002,15460.0,15870.0,599890
2019-02-11,16020.0,16510.0,15910.0,16450.0,1000430
2019-02-12,16400.0,16620.0,16360.0,16360.0,701570
2019-02-13,16400.0,16770.0,16400.0,16600.0,1125370
2019-02-14,16640.0,16730.0,16490.0,16490.0,616980
2019-02-15,16490.0,16560.0,16400.0,16470.0,647230
2019-02-18,16580.0,16620.0,16430.0,16540.0,306310
2019-02-19,16660.0,16820.0,16510.0,16540.0,1470880
2019-02-20,16510.0,16790.0,16510.0,16710.0,499430
2019-02-21,16660.0,16730.0,16510.0,16690.0,749950
2019-02-22,16690.0,16920.0,16540.0,16840.0,1243720
2019-02-25,16970.0,17220.0,16940.0,16950.0,1023660
2019-02-26,16990.0,16990.0,16770.0,16840.0,663220
2019-02-27,16840.0,16940.0,16730.0,16810.0,485650
2019-02-28,16810.0,16810.0,16470.0,16470.0,1372190
2019-03-01,16600.0,16620.0,16450.0,16620.0,590780
2019-03-04,16620.0,16840.0,16620.0,16770.0,806770
2019-03-05,16770.0,16840.0,16690.0,16730.0,824300
2019-03-06,16750.0,16810.0,16560.0,16620.0,695230
2019-03-07,16620.0,16770.0,16620.0,16680.0,374340
2019-03-08,16660.0,16690.0,16560.0,16640.0,693180
2019-03-11,16640.0,16710.0,16560.0,16580.0,364520
2019-03-12,16680.0,17330.0,16680.0,17330.0,1930870
2019-03-13,17330.0,17400.0,17220.0,17220.0,1001890
2019-03-14,17220.0,17330.0,17140.0,17270.0,510200
2019-03-15,17230.0,17250.0,17050.0,17140.0,1041840
2019-03-18,17250.0,17310.0,17120.0,17220.0,994080
2019-03-19,17220.0,17250.0,17030.0,17030.0,914720
2019-03-20,16990.0,17100.0,16860.0,16940.0,797270
2019-03-21,17070.0,17070.0,16810.0,16810.0,825740
2019-03-22,16810.0,16920.0,16790.0,16790.0,687690
2019-03-25,16470.0,16770.0,16470.0,16540.0,633520
2019-03-26,16770.0,16770.0,16580.0,16680.0,386120
2019-03-27,16690.0,16810.0,16690.0,16770.0,589040
2019-03-28,16680.0,16900.0,16680.0,16820.0,362360
2019-03-29,16990.0,16990.0,16880.0,16950.0,446750
2019-04-01,17100.0,17100.0,16950.0,17070.0,327500
2019-04-02,17070.0,17400.0,17070.0,17140.0,1354480
2019-04-03,17290.0,17590.0,17140.0,17590.0,1034100
2019-04-04,17700.0,17960.0,17610.0,17810.0,1716130
2019-04-05,17810.0,17850.0,17680.0,17810.0,615200
2019-04-08,17760.0,17890.0,17680.0,17810.0,452660
2019-04-09,17810.0,18070.0,17630.0,17630.0,1011680
2019-04-10,17510.0,17630.0,17420.0,17480.0,731100
2019-04-11,17480.0,17700.0,17460.0,17510.0,359910
2019-04-12,17460.0,18040.0,17460.0,17960.0,875090
2019-04-16,17700.0,17960.0,17700.0,17850.0,907000
2019-04-17,18000.0,18450.0,17960.0,18070.0,1959530
2019-04-18,18070.0,18350.0,17900.0,18070.0,975930
2019-04-19,18150.0,18220.0,18040.0,18050.0,453980
2019-04-22,18070.0,18070.0,17810.0,17850.0,826090
2019-04-23,17850.0,18050.0,17700.0,17850.0,549400
2019-04-24,18070.0,18130.0,17920.0,18090.0,855130
2019-04-25,18070.0,18310.0,18050.0,18180.0,970660
2019-04-26,18220.0,18540.0,18180.0,18460.0,864950
2019-05-02,18560.0,18710.0,18500.0,18580.0,885020
2019-05-03,18590.0,18630.0,18480.0,18630.0,1059570
2019-05-06,18260.0,18410.0,18050.0,18170.0,1455140
2019-05-07,18300.0,18520.0,18280.0,18520.0,1094880
2019-05-08,18370.0,18520.0,18260.0,18500.0,959020
2019-05-09,18480.0,18500.0,18110.0,18110.0,860940
2019-05-10,18260.0,18350.0,18170.0,18260.0,1027830
2019-05-13,18260.0,18560.0,18260.0,18450.0,850540
2019-05-14,18410.0,18930.0,18300.0,18710.0,1560830
2019-05-15,18820.0,18860.0,18670.0,18780.0,1539940
2019-05-16,18780.0,18890.0,18500.0,18500.0,1891290
2019-05-17,18820.0,18820.0,18530.0,18590.0,1487590
2019-05-20,18610.0,18950.0,18610.0,18930.0,1792130
2019-05-21,19030.0,19260.0,18970.0,19200.0,1016530
2019-05-22,19220.0,19310.0,18930.0,18930.0,1563650
2019-05-23,18930.0,19160.0,18910.0,19120.0,1267520
2019-05-24,19030.0,19220.0,18930.0,19080.0,1014750
2019-05-27,18950.0,19010.0,18680.0,18930.0,1261950
2019-05-28,18820.0,18990.0,18720.0,18760.0,518470
2019-05-29,18760.0,18760.0,18410.0,18450.0,1505300
2019-05-30,18450.0,18700.0,18360.0,18640.0,986450
2019-05-31,18660.0,18740.0,18450.0,18450.0,611860
2019-06-03,18410.0,18450.0,18200.0,18200.0,881810
2019-06-04,18200.0,18280.0,18090.0,18110.0,537160
2019-06-05,18200.0,18360.0,18200.0,18240.0,500100
2019-06-06,18320.0,18700.0,18240.0,18610.0,922740
2019-06-07,18740.0,18930.0,18700.0,18910.0,1304680
2019-06-10,19030.0,19120.0,18740.0,18870.0,1227340
2019-06-11,18870.0,19080.0,18780.0,18910.0,1296500
