time,open,high,low,close,volume
2019-01-02,29400.0,29400.0,29400.0,29400.0,0
2019-01-03,29400.0,29400.0,29400.0,29400.0,0
2019-01-04,29400.0,29400.0,29400.0,29400.0,0
2019-01-07,29400.0,29400.0,29400.0,29400.0,0
2019-01-08,29400.0,29400.0,29400.0,29400.0,0
2019-01-09,29400.0,29400.0,29400.0,29400.0,0
2019-01-10,29400.0,29400.0,29400.0,29400.0,0
2019-01-11,29400.0,29400.0,29400.0,29400.0,0
2019-01-14,29400.0,29400.0,29400.0,29400.0,0
2019-01-15,29400.0,29400.0,29400.0,29400.0,0
2019-01-16,29400.0,29400.0,29400.0,29400.0,0
2019-01-17,29400.0,29400.0,29400.0,29400.0,0
2019-01-18,29400.0,29400.0,29400.0,29400.0,0
2019-01-21,29400.0,29400.0,29400.0,29400.0,0
2019-01-22,29400.0,29400.0,29400.0,29400.0,0
2019-01-23,29400.0,29400.0,29400.0,29400.0,0
2019-01-24,29400.0,29400.0,29400.0,29400.0,0
2019-01-25,29400.0,29400.0,29400.0,29400.0,0
2019-01-28,29400.0,29400.0,29400.0,29400.0,0
2019-01-29,29400.0,29400.0,29400.0,29400.0,0
2019-01-30,29400.0,29400.0,29400.0,29400.0,0
2019-01-31,29400.0,29400.0,29400.0,29400.0,0
2019-02-01,29400.0,29400.0,29400.0,29400.0,0
2019-02-11,29400.0,29400.0,29400.0,29400.0,0
2019-02-12,29400.0,29400.0,29400.0,29400.0,0
2019-02-13,29400.0,29400.0,29400.0,29400.0,0
2019-02-14,29400.0,29400.0,29400.0,29400.0,0
2019-02-15,29400.0,29400.0,29400.0,29400.0,0
2019-02-18,29400.0,29400.0,29400.0,29400.0,0
2019-02-19,29400.0,29400.0,29400.0,29400.0,0
2019-02-20,29400.0,29400.0,29400.0,29400.0,0
2019-02-21,29400.0,29400.0,29400.0,29400.0,0
2019-02-22,29400.0,29400.0,29400.0,29400.0,0
2019-02-25,29400.0,29400.0,29400.0,29400.0,0
2019-02-26,29400.0,29400.0,29400.0,29400.0,0
2019-02-27,29400.0,29400.0,29400.0,29400.0,0
2019-02-28,29400.0,29400.0,29400.0,29400.0,0
2019-03-01,29400.0,29400.0,29400.0,29400.0,0
2019-03-04,29400.0,29400.0,29400.0,29400.0,0
2019-03-05,29400.0,29400.0,29400.0,29400.0,0
2019-03-06,29400.0,29400.0,29400.0,29400.0,0
2019-03-07,29400.0,29400.0,29400.0,29400.0,0
2019-03-08,29400.0,29400.0,29400.0,29400.0,0
2019-03-11,29400.0,29400.0,29400.0,29400.0,0
2019-03-12,29400.0,29400.0,29400.0,29400.0,0
2019-03-13,29400.0,29400.0,29400.0,29400.0,0
2019-03-14,29400.0,29400.0,29400.0,29400.0,0
2019-03-15,29400.0,29400.0,29400.0,29400.0,0
2019-03-18,29400.0,29400.0,29400.0,29400.0,0
2019-03-19,29400.0,29400.0,29400.0,29400.0,0
2019-03-20,29400.0,29400.0,29400.0,29400.0,0
2019-03-21,29400.0,29400.0,29400.0,29400.0,0
2019-03-22,29400.0,29400.0,29400.0,29400.0,0
2019-03-25,29400.0,29400.0,29400.0,29400.0,0
2019-03-26,29400.0,29400.0,29400.0,29400.0,0
2019-03-27,29400.0,29400.0,29400.0,29400.0,0
2019-03-28,29400.0,29400.0,29400.0,29400.0,0
2019-03-29,29400.0,29400.0,29400.0,29400.0,0
2019-04-01,29400.0,29400.0,29400.0,29400.0,0
2019-04-02,29400.0,29400.0,29400.0,29400.0,0
2019-04-03,29400.0,29400.0,29400.0,29400.0,0
2019-04-04,29400.0,29400.0,29400.0,29400.0,0
2019-04-05,29400.0,29400.0,29400.0,29400.0,0
2019-04-08,29400.0,29400.0,29400.0,29400.0,0
2019-04-09,29400.0,29400.0,29400.0,29400.0,0
2019-04-10,29400.0,29400.0,29400.0,29400.0,0
2019-04-11,29400.0,29400.0,29400.0,29400.0,0
2019-04-12,29400.0,29400.0,29400.0,29400.0,0
2019-04-16,29400.0,29400.0,29400.0,29400.0,0
2019-04-17,29400.0,29400.0,29400.0,29400.0,0
2019-04-18,29400.0,29400.0,29400.0,29400.0,0
2019-04-19,29400.0,29400.0,29400.0,29400.0,0
2019-04-22,29400.0,29400.0,29400.0,29400.0,0
2019-04-23,29400.0,29400.0,29400.0,29400.0,0
2019-04-24,29400.0,29400.0,29400.0,29400.0,0
2019-04-25,29400.0,29400.0,29400.0,29400.0,0
2019-04-26,29400.0,29400.0,29400.0,29400.0,0
2019-05-02,29400.0,29400.0,29400.0,29400.0,0
2019-05-03,29400.0,29400.0,29400.0,29400.0,0
2019-05-06,29400.0,29400.0,29400.0,29400.0,0
2019-05-07,29400.0,29400.0,29400.0,29400.0,0
2019-05-08,29400.0,29400.0,29400.0,29400.0,0
2019-05-09,29400.0,29400.0,29400.0,29400.0,0
2019-05-10,29400.0,29400.0,29400.0,29400.0,0
2019-05-13,29400.0,29400.0,29400.0,29400.0,0
2019-05-14,29400.0,29400.0,29400.0,29400.0,0
2019-05-15,29400.0,29400.0,29400.0,29400.0,0
2019-05-16,29400.0,29400.0,29400.0,29400.0,0
2019-05-17,29400.0,29400.0,29400.0,29400.0,0
2019-05-20,29400.0,29400.0,29400.0,29400.0,0
2019-05-21,29400.0,29400.0,29400.0,29400.0,0
2019-05-22,29400.0,29400.0,29400.0,29400.0,0
2019-05-23,29400.0,29400.0,29400.0,29400.0,0
2019-05-24,29400.0,29400.0,29400.0,29400.0,0
2019-05-27,29400.0,29400.0,29400.0,29400.0,0
2019-05-28,29400.0,29400.0,29400.0,29400.0,0
2019-05-29,29400.0,29400.0,29400.0,29400.0,0
2019-05-30,29400.0,29400.0,29400.0,29400.0,0
2019-05-31,29400.0,29400.0,29400.0,29400.0,0
2019-06-03,29400.0,29400.0,29400.0,29400.0,0
2019-06-04,29400.0,29400.0,29400.0,29400.0,0
2019-06-05,29400.0,29400.0,29400.0,29400.0,0
2019-06-06,29400.0,29400.0,29400.0,29400.0,0
