time,open,high,low,close,volume
2019-01-02,13830.0,13910.0,13150.0,13150.0,1379360
2019-01-03,13080.0,13530.0,13000.0,13300.0,1992940
2019-01-04,13230.0,13680.0,13150.0,13530.0,799790
2019-01-07,13680.0,13830.0,13610.0,13760.0,728580
2019-01-08,13680.0,13760.0,13460.0,13610.0,974166
2019-01-09,13610.0,13760.0,13460.0,13530.0,1218519
2019-01-10,13610.0,13680.0,13380.0,13460.0,846300
2019-01-11,13460.0,13530.0,13380.0,13380.0,910040
2019-01-14,13380.0,13530.0,13380.0,13380.0,643235
2019-01-15,13530.0,13980.0,13380.0,13910.0,2989516
2019-01-16,13980.0,14140.0,13760.0,13980.0,2010509
2019-01-17,13980.0,14060.0,13760.0,13760.0,874390
2019-01-18,13760.0,14590.0,13680.0,14440.0,4418731
2019-01-21,14440.0,14820.0,14210.0,14670.0,2666200
2019-01-22,14740.0,14740.0,14360.0,14510.0,1546589
2019-01-23,14360.0,14590.0,14290.0,14590.0,1073821
2019-01-24,14510.0,14820.0,14510.0,14590.0,1340263
2019-01-25,14590.0,14670.0,14510.0,14510.0,1165050
2019-01-28,14440.0,14670.0,14290.0,14440.0,1796359
2019-01-29,14440.0,14970.0,14440.0,14970.0,2763637
2019-01-30,14970.0,15040.0,14820.0,14890.0,1192120
2019-01-31,14820.0,15120.0,14820.0,14970.0,1408584
2019-02-01,14970.0,15040.0,14820.0,14890.0,725669
2019-02-11,15040.0,15420.0,14970.0,15350.0,2415900
2019-02-12,15420.0,15720.0,15190.0,15420.0,3435880
2019-02-13,15420.0,15500.0,15120.0,15270.0,2466207
2019-02-14,15190.0,15420.0,15040.0,15120.0,1960608
2019-02-15,15270.0,15570.0,15120.0,15350.0,1347790
2019-02-18,15350.0,15650.0,15350.0,15500.0,1707309
2019-02-19,15500.0,15650.0,15270.0,15270.0,1957300
2019-02-20,15120.0,15420.0,13760.0,15350.0,1483300
2019-02-21,15350.0,15950.0,15270.0,15800.0,4371940
2019-02-22,15870.0,15950.0,15570.0,15570.0,1796140
2019-02-25,15570.0,15800.0,15570.0,15650.0,2073880
2019-02-26,15570.0,16560.0,15570.0,16329.999999999998,6032029
2019-02-27,16180.0,16710.0,16180.0,16329.999999999998,2198875
2019-02-28,16329.999999999998,16400.0,15650.0,15650.0,3372092
2019-03-01,15650.0,16329.999999999998,15650.0,16329.999999999998,2875620
2019-03-04,16480.0,16930.0,16400.0,16710.0,3956657
2019-03-05,16400.0,16930.0,16329.999999999998,16480.0,5723154
2019-03-06,16480.0,16480.0,16100.000000000002,16329.999999999998,2201997
2019-03-07,16480.0,16780.0,16250.0,16329.999999999998,3166301
2019-03-08,16329.999999999998,16400.0,16100.000000000002,16180.0,1762671
2019-03-11,16180.0,16329.999999999998,15870.0,16100.000000000002,1484859
2019-03-12,16250.0,16630.0,16030.000000000002,16480.0,3168263
2019-03-13,16560.0,16560.0,16329.999999999998,16329.999999999998,1243018
2019-03-14,16400.0,16560.0,16250.0,16400.0,1179481
2019-03-15,16400.0,16560.0,16180.0,16180.0,2241409
2019-03-18,16329.999999999998,16400.0,16180.0,16180.0,2143193
2019-03-19,16250.0,16560.0,16180.0,16250.0,3739311
2019-03-20,16250.0,16400.0,16100.000000000002,16250.0,1517780
2019-03-21,16329.999999999998,16480.0,16030.000000000002,16030.000000000002,2142752
2019-03-22,16030.000000000002,16250.0,15870.0,16180.0,1907751
2019-03-25,16030.000000000002,16100.000000000002,15270.0,15720.0,3187920
2019-03-26,15870.0,15950.0,15420.0,15500.0,2407091
2019-03-27,15350.0,15720.0,15120.0,15500.0,1541870
2019-03-28,15500.0,15720.0,15420.0,15500.0,1699470
2019-03-29,15500.0,16100.000000000002,15420.0,15500.0,2540610
2019-04-01,15570.0,15800.0,15500.0,15570.0,1594420
2019-04-02,15800.0,16030.000000000002,15720.0,15720.0,2450930
2019-04-03,15800.0,15870.0,15570.0,15650.0,1029272
2019-04-04,15650.0,15720.0,15270.0,15270.0,1312600
2019-04-05,15270.0,15500.0,15190.0,15270.0,1100147
2019-04-08,15350.0,15350.0,14820.0,14820.0,1752990
2019-04-09,14970.0,15120.0,14740.0,14820.0,1275887
2019-04-10,14820.0,14890.0,14670.0,14820.0,1770421
2019-04-11,14820.0,14970.0,14820.0,14820.0,636790
2019-04-12,14890.0,15040.0,14740.0,15040.0,804592
2019-04-16,15040.0,15040.0,14740.0,15040.0,864430
2019-04-17,15040.0,15120.0,14740.0,14740.0,836137
2019-04-18,14740.0,14820.0,14060.0,14360.0,1224360
2019-04-19,14290.0,14510.0,14210.0,14210.0,486360
2019-04-22,14210.0,14210.0,13830.0,14210.0,1554360
2019-04-23,14060.0,14290.0,13980.0,14290.0,752618
2019-04-24,14290.0,14510.0,14210.0,14440.0,632438
2019-04-25,14510.0,14820.0,14510.0,14670.0,982920
2019-04-26,14670.0,14890.0,14670.0,14740.0,465628
2019-05-02,14820.0,15190.0,14820.0,15120.0,1751030
2019-05-03,15120.0,15270.0,15120.0,15190.0,1130453
2019-05-06,14970.0,15270.0,13680.0,15120.0,2198350
2019-05-07,15190.0,15720.0,15120.0,15650.0,1752540
2019-05-08,15500.0,15570.0,15120.0,15270.0,1292900
2019-05-09,15270.0,15420.0,14970.0,15190.0,986162
2019-05-10,15350.0,15800.0,15190.0,15570.0,1884100
2019-05-13,15650.0,15870.0,15420.0,15570.0,1205823
2019-05-14,15570.0,15870.0,15570.0,15720.0,3003850
2019-05-15,15720.0,15950.0,15570.0,15570.0,1038620
2019-05-16,15720.0,15720.0,15500.0,15500.0,1332167
2019-05-17,15570.0,15570.0,15350.0,15350.0,1307748
2019-05-29,15720.0,16100.000000000002,15460.0,15500.0,2018050
2019-05-30,15500.0,15650.0,15500.0,15500.0,358940
2019-05-31,15500.0,15610.0,15160.0,15160.0,724470
2019-06-03,14970.0,15120.0,14740.0,15040.0,1625780
2019-06-04,15120.0,15190.0,15010.0,15120.0,791440
2019-06-05,15190.0,15190.0,14890.0,14890.0,577390
2019-06-06,14850.0,15120.0,14850.0,14890.0,518450
2019-06-07,14970.0,15570.0,14930.0,15570.0,1087110
2019-06-10,15650.0,15760.0,15420.0,15500.0,598030
2019-06-11,15500.0,15720.0,15350.0,15500.0,570190
2019-06-12,15570.0,15570.0,15420.0,15460.0,444260
2019-06-13,15460.0,15460.0,15120.0,15160.0,293890
2019-06-14,15190.0,15420.0,15120.0,15190.0,313190
2019-06-17,15310.0,15310.0,14930.0,15120.0,628990
2019-06-18,15120.0,15270.0,15120.0,15270.0,585840
2019-06-19,15350.0,15420.0,15270.0,15270.0,290130
2019-06-20,15380.0,15800.0,15310.0,15800.0,2331420
2019-06-21,15840.0,16100.000000000002,15720.0,15840.0,1516310
2019-06-24,15870.0,15990.0,15720.0,15800.0,451260
2019-06-25,15720.0,15800.0,15610.0,15800.0,677380
2019-06-26,15800.0,15800.0,15500.0,15500.0,958650
2019-06-27,15420.0,15500.0,15080.0,15120.0,1822990
2019-06-28,15270.0,15420.0,15160.0,15380.0,886270
2019-07-01,15380.0,15500.0,15350.0,15350.0,448520
2019-07-02,15350.0,15500.0,15270.0,15380.0,553760
2019-07-03,15460.0,15460.0,15190.0,15190.0,537840
2019-07-04,15380.0,15500.0,15190.0,15500.0,552580
2019-07-05,15570.0,15570.0,15420.0,15420.0,372800
2019-07-08,15420.0,15570.0,15380.0,15570.0,764920
2019-07-09,15650.0,16250.0,15610.0,16250.0,3003790
2019-07-10,16250.0,16440.0,16140.0,16250.0,1624770
2019-07-11,16250.0,16250.0,16100.000000000002,16210.0,850380
2019-07-12,16329.999999999998,16329.999999999998,15990.0,16059.999999999998,1098720
2019-07-15,16140.0,16290.0,16140.0,16210.0,1033230
2019-07-16,16180.0,16210.0,16140.0,16180.0,963950
2019-07-17,16570.0,16570.0,16020.0,16020.0,1039600
2019-07-18,15940.0,16219.999999999998,15460.0,15980.0,780480
2019-07-19,16059.999999999998,16219.999999999998,15980.0,16180.0,442800
2019-07-22,16180.0,16180.0,15980.0,16020.0,299030
2019-07-23,16140.0,16140.0,15940.0,15980.0,370080
2019-07-24,15980.0,16059.999999999998,15900.0,16020.0,374540
2019-07-25,16020.0,16340.0,15940.0,16260.000000000002,961510
2019-07-26,16260.000000000002,16260.000000000002,16100.000000000002,16100.000000000002,441240
2019-07-29,16100.000000000002,16100.000000000002,15620.0,15620.0,827890
2019-07-30,15460.0,15620.0,15190.0,15190.0,947690
2019-07-31,15190.0,15340.0,15030.0,15340.0,440710
2019-08-01,15150.0,15380.0,15110.0,15150.0,400950
2019-08-02,15070.0,15300.0,14990.0,15150.0,510830
2019-08-05,15150.0,15260.0,14910.0,14950.0,614400
2019-08-06,14750.0,15620.0,14670.0,15380.0,965350
2019-08-07,15540.0,15700.0,15260.0,15460.0,506030
