time,open,high,low,close,volume
2019-01-02,10810.0,11250.0,10810.0,11210.0,14310
2019-01-03,10900.0,11180.0,10690.0,11020.0,113740
2019-01-04,11020.0,11020.0,10320.0,10760.0,13870
2019-01-07,10760.0,11110.0,10740.0,10970.0,15320
2019-01-08,11070.0,11070.0,10340.0,10970.0,16890
2019-01-09,10970.0,11020.0,10600.0,11020.0,8240
2019-01-10,10740.0,11210.0,10740.0,10970.0,1050
2019-01-11,11110.0,11110.0,10880.0,11020.0,42590
2019-01-14,11210.0,11210.0,10550.0,11090.0,29560
2019-01-15,11090.0,11090.0,10780.0,10970.0,22370
2019-01-16,10970.0,11250.0,10830.0,10830.0,207660
2019-01-17,10830.0,11020.0,10830.0,11000.0,1360
2019-01-18,11020.0,11750.0,11020.0,11750.0,134270
2019-01-21,12100.0,12570.0,11770.0,12570.0,151350
2019-01-22,12870.0,13270.0,12190.0,12570.0,89700
2019-01-23,12660.0,12750.0,12470.0,12660.0,88800
2019-01-24,12660.0,12710.0,11960.0,12140.0,54430
2019-01-25,11910.0,12430.0,11910.0,12140.0,41560
2019-01-28,12430.0,12900.0,12140.0,12430.0,122790
2019-01-29,12430.0,12990.0,12290.0,12820.0,45180
2019-01-30,12800.0,12800.0,12470.0,12610.0,13810
2019-01-31,12380.0,12660.0,12100.0,12430.0,28460
2019-02-01,12430.0,12570.0,12100.0,12430.0,30070
2019-02-11,12430.0,12900.0,12100.0,12430.0,72940
2019-02-12,12430.0,13290.0,12430.0,13290.0,143220
2019-02-13,13360.0,13830.0,13360.0,13650.0,66180
2019-02-14,13810.0,13810.0,13270.0,13360.0,50270
2019-02-15,13360.0,13360.0,12900.0,13320.0,36100
2019-02-18,13790.0,13880.0,13340.0,13790.0,96410
2019-02-19,14070.0,14300.0,13690.0,13930.0,127940
2019-02-20,14020.0,14020.0,13740.0,13970.0,83620
2019-02-21,13950.0,13970.0,13130.0,13430.0,117190
2019-02-22,13550.0,13550.0,13220.0,13410.0,42550
2019-02-25,13410.0,13600.0,13220.0,13220.0,98290
2019-02-26,13570.0,13570.0,13220.0,13360.0,39380
2019-02-27,13600.0,13600.0,13460.0,13600.0,68760
2019-02-28,13130.0,13830.0,13130.0,13430.0,58420
2019-03-01,13460.0,13600.0,13360.0,13480.0,9850
2019-03-04,13550.0,14070.0,13550.0,13970.0,118020
2019-03-05,13830.0,14490.0,13830.0,14470.0,222050
2019-03-06,14470.0,14720.0,13860.0,14070.0,224770
2019-03-07,14350.0,14350.0,13830.0,13830.0,112670
2019-03-08,13650.0,14000.0,13550.0,14000.0,35510
2019-03-11,13690.0,13930.0,13690.0,13880.0,40160
2019-03-12,13970.0,14540.0,13650.0,14490.0,138470
2019-03-13,14770.0,14820.0,14490.0,14490.0,61700
2019-03-14,14490.0,14540.0,14210.0,14490.0,28670
2019-03-15,14210.0,14930.0,14110.0,14680.0,179770
2019-03-18,14680.0,14770.0,14440.0,14770.0,27730
2019-03-19,14770.0,14770.0,14300.0,14300.0,28890
2019-03-20,14300.0,14300.0,13830.0,14070.0,34870
2019-03-21,14210.0,14210.0,13360.0,13360.0,102000
2019-03-22,13180.0,13790.0,13180.0,13740.0,70670
2019-03-25,13830.0,13830.0,13250.0,13430.0,58800
2019-03-26,13690.0,13790.0,13460.0,13460.0,57930
2019-03-27,13460.0,14160.0,13460.0,14020.0,42400
2019-03-28,13690.0,14180.0,13690.0,14180.0,15960
2019-03-29,14350.0,14350.0,13970.0,14070.0,54070
2019-04-01,14070.0,14070.0,13860.0,13900.0,21770
2019-04-02,13900.0,14300.0,13900.0,14070.0,36380
2019-04-03,13550.0,14070.0,13550.0,14040.0,15440
2019-04-04,14070.0,14160.0,13740.0,14040.0,69020
2019-04-05,14070.0,15010.0,14070.0,15010.0,224780
2019-04-08,15470.0,16040.0,15240.0,15850.0,214170
2019-04-09,15900.0,15900.0,15380.0,15380.0,53700
2019-04-10,15050.0,15470.0,14910.0,15290.0,116380
2019-04-11,15010.0,15610.0,14910.0,15570.0,42030
2019-04-12,15710.0,15710.0,15190.0,15470.0,28360
2019-04-16,15470.0,15470.0,15010.0,15220.0,58480
2019-04-17,14770.0,15450.0,14540.0,14540.0,52020
2019-04-18,14540.0,14680.0,13790.0,13930.0,125600
2019-04-19,14070.0,14540.0,14070.0,14160.0,13490
2019-04-22,14070.0,14090.0,13830.0,14020.0,34830
2019-04-23,13880.0,14490.0,13880.0,14160.0,44970
2019-04-24,14250.0,14250.0,14070.0,14180.0,29510
2019-04-25,14180.0,14400.0,14070.0,14160.0,63420
2019-04-26,14440.0,14440.0,14210.0,14250.0,53690
2019-05-02,14250.0,14250.0,13270.0,13270.0,324630
2019-05-03,12990.0,13500.0,12990.0,13500.0,79350
2019-05-06,13410.0,13550.0,13180.0,13550.0,62340
2019-05-07,13500.0,13600.0,13360.0,13410.0,32110
2019-05-08,13530.0,13530.0,13150.0,13410.0,56620
2019-05-09,13410.0,13410.0,13200.0,13200.0,35990
2019-05-10,13480.0,13480.0,13130.0,13320.0,132240
2019-05-13,13320.0,13830.0,13320.0,13830.0,20380
2019-05-14,13690.0,14020.0,13500.0,13600.0,20070
2019-05-15,13600.0,13930.0,13550.0,13930.0,37170
2019-05-16,13930.0,13950.0,13790.0,13830.0,30080
2019-05-17,13740.0,14350.0,13740.0,14250.0,36090
2019-05-20,14250.0,14910.0,14250.0,14910.0,128670
