time,open,high,low,close,volume
2019-01-02,13200.0,14000.0,13100.0,13200.0,60562
2019-01-03,13300.0,13400.0,12800.0,13000.0,74900
2019-01-04,12700.0,13000.0,12600.0,12600.0,60451
2019-01-07,12700.0,13400.0,12400.0,13000.0,65700
2019-01-08,13000.0,13500.0,13000.0,13100.0,42260
2019-01-09,13000.0,13500.0,13000.0,13300.0,84641
2019-01-10,13000.0,13800.0,13000.0,13500.0,70505
2019-01-11,14000.0,14400.0,13500.0,14300.0,124900
2019-01-14,14100.0,15700.0,14000.0,15600.0,284076
2019-01-15,15600.0,16500.0,15600.0,16000.0,216673
2019-01-16,16000.0,16600.0,15100.0,15700.0,188549
2019-01-17,15700.0,15900.0,15100.0,15300.0,113550
2019-01-18,15300.0,15500.0,15100.0,15300.0,123997
2019-01-21,15300.0,15300.0,14100.0,14300.0,97363
2019-01-22,14800.0,14800.0,14100.0,14700.0,93070
2019-01-23,14200.0,16000.0,14200.0,15200.0,124905
2019-01-24,15200.0,15700.0,15100.0,15100.0,47020
2019-01-25,15400.0,15400.0,15000.0,15000.0,68729
2019-01-28,15000.0,15100.0,14700.0,14800.0,65045
2019-01-29,14700.0,15000.0,14600.0,14800.0,37420
2019-01-30,14700.0,15200.0,14600.0,15200.0,58010
2019-01-31,15100.0,15500.0,15100.0,15400.0,59729
2019-02-01,15200.0,16600.0,15000.0,16300.0,372466
2019-02-11,16500.0,17200.0,16500.0,17000.0,278917
2019-02-12,17000.0,17000.0,16300.0,16600.0,190780
2019-02-13,16600.0,18300.0,16600.0,18100.0,584780
2019-02-14,18000.0,18800.0,18000.0,18700.0,348125
2019-02-15,18700.0,18800.0,17700.0,18300.0,197560
2019-02-18,18500.0,20000.0,18500.0,19400.0,641770
2019-02-19,19400.0,19700.0,18600.0,18900.0,330035
2019-02-20,19000.0,19100.0,18400.0,18900.0,244976
2019-02-21,18700.0,19400.0,18500.0,19000.0,439443
2019-02-22,19000.0,19200.0,18800.0,19000.0,236675
2019-02-25,19000.0,19100.0,18400.0,18600.0,238725
2019-02-26,18500.0,18600.0,17700.0,18000.0,364845
2019-02-27,18100.0,18900.0,18100.0,18400.0,174130
2019-02-28,19000.0,19600.0,18800.0,19000.0,444292
2019-03-01,19100.0,21900.0,18700.0,21900.0,1469960
2019-03-04,22000.0,23800.0,22000.0,23000.0,643318
2019-03-05,23200.0,23200.0,21500.0,22000.0,496660
2019-03-06,21700.0,21800.0,20900.0,21600.0,792655
2019-03-07,21300.0,22400.0,21300.0,21900.0,508113
2019-03-08,22000.0,23300.0,21700.0,23300.0,764580
2019-03-11,23000.0,24000.0,22900.0,23400.0,695448
2019-03-12,23200.0,23600.0,22800.0,23300.0,460973
2019-03-13,23300.0,23300.0,22600.0,22900.0,512940
2019-03-14,22900.0,24800.0,22800.0,24700.0,1324625
2019-03-15,24800.0,25800.0,24500.0,25400.0,654980
2019-03-18,25500.0,28000.0,25400.0,27600.0,995911
2019-03-19,27600.0,27900.0,24100.0,25400.0,1588870
2019-03-20,25500.0,26000.0,24700.0,25900.0,840211
2019-03-21,25700.0,26900.0,25500.0,26000.0,471385
2019-03-22,25800.0,26000.0,24500.0,25400.0,561410
2019-03-25,25000.0,25000.0,21400.0,22600.0,1279860
2019-03-26,23500.0,24000.0,21200.0,21900.0,743097
2019-03-27,22400.0,24000.0,22400.0,23700.0,398910
2019-03-28,23700.0,23700.0,22600.0,22900.0,350550
2019-03-29,23000.0,24500.0,22800.0,23500.0,570233
2019-04-01,23600.0,25900.0,23600.0,24900.0,691691
2019-04-02,25000.0,25300.0,24100.0,24500.0,383677
2019-04-03,24000.0,25400.0,23800.0,25000.0,674310
2019-04-04,25000.0,25800.0,24800.0,25200.0,410964
2019-04-05,25000.0,25300.0,24800.0,25000.0,207942
2019-04-08,25000.0,25500.0,24400.0,24800.0,334030
2019-04-09,25000.0,25100.0,24000.0,24100.0,377035
2019-04-10,24000.0,24500.0,23400.0,23900.0,463541
2019-04-11,24000.0,24300.0,23600.0,24000.0,222328
2019-04-12,24000.0,24200.0,23600.0,23700.0,247213
2019-04-16,23800.0,23800.0,22800.0,23400.0,318649
2019-04-17,23800.0,23900.0,22900.0,23000.0,288133
2019-04-18,23000.0,25000.0,22100.0,22300.0,360646
2019-04-19,22300.0,23200.0,22100.0,22500.0,151750
2019-04-22,23000.0,23000.0,22000.0,22100.0,202920
2019-04-23,22100.0,22300.0,21300.0,21700.0,389560
2019-04-24,22000.0,22400.0,21700.0,22200.0,160506
2019-04-25,22300.0,23800.0,22000.0,23300.0,340265
2019-04-26,23200.0,23600.0,22900.0,23400.0,399900
2019-05-02,23100.0,23300.0,22800.0,22800.0,142590
2019-05-03,23000.0,23000.0,22300.0,22500.0,178030
2019-05-06,22600.0,22800.0,21900.0,21900.0,337100
2019-05-07,22000.0,22600.0,22000.0,22600.0,169620
2019-05-08,22800.0,24200.0,22300.0,24100.0,989539
2019-05-09,24000.0,24900.0,23900.0,24100.0,627992
2019-05-10,24100.0,24300.0,23600.0,24000.0,376409
2019-05-13,23900.0,25500.0,23900.0,25200.0,890131
2019-05-14,25000.0,25900.0,24500.0,25700.0,688607
2019-05-15,25700.0,26300.0,25300.0,25700.0,695329
