time,open,high,low,close,volume
2019-01-02,40070.0,41060.0,39980.0,40750.0,194456
2019-01-03,40600.0,40600.0,40290.0,40290.0,69816
2019-01-04,40010.0,40440.0,39980.0,40290.0,44320
2019-01-07,40290.0,40820.0,40290.0,40820.0,60058
2019-01-08,40600.0,40660.0,40290.0,40350.0,34685
2019-01-09,40290.0,40600.0,39980.0,40600.0,47870
2019-01-10,40410.0,42770.0,40380.0,42060.0,197524
2019-01-11,43080.0,43540.0,42300.0,43540.0,137356
2019-01-14,43700.0,44910.0,43390.0,44780.0,139579
2019-01-15,44470.0,44470.0,37810.0,44010.0,241318
2019-01-16,44010.0,46800.0,44010.0,46770.0,85160
2019-01-17,45870.0,48970.0,45870.0,48040.0,178928
2019-01-18,46490.0,48220.0,46490.0,48040.0,137173
2019-01-21,48010.0,48010.0,46020.0,47050.0,101385
2019-01-22,48010.0,48010.0,47110.0,47540.0,152546
2019-01-23,48010.0,48010.0,47110.0,47570.0,34923
2019-01-24,47390.0,48350.0,47390.0,48040.0,91611
2019-01-25,48040.0,48100.0,47420.0,48040.0,55181
2019-01-28,48040.0,48100.0,47420.0,47880.0,42313
2019-01-29,47420.0,47940.0,47110.0,47940.0,16496
2019-01-30,48040.0,48040.0,47700.0,48010.0,31047
2019-01-31,48040.0,51660.0,48040.0,51140.0,120731
2019-02-01,50210.0,52070.0,50210.0,52030.0,9500
2019-02-11,52070.0,54240.0,52030.0,54200.0,20326
2019-02-12,52690.0,53990.0,50830.0,52070.0,143011
2019-02-13,51140.0,52720.0,50520.0,52380.0,23972
2019-02-14,52220.0,52930.0,52220.0,52930.0,16980
2019-02-15,52840.0,53310.0,52380.0,52410.0,35126
2019-02-18,52930.0,52960.0,51450.0,52530.0,44880
2019-02-19,52130.0,53000.0,52130.0,52750.0,50057
2019-02-20,52690.0,53310.0,52690.0,52690.0,46403
2019-02-21,52690.0,54550.0,52690.0,53620.0,83754
2019-02-22,54240.0,54300.0,53310.0,53580.0,15930
2019-02-25,53770.0,53770.0,52070.0,52530.0,31650
2019-02-26,52470.0,53930.0,52410.0,53930.0,40656
2019-02-27,54240.0,54240.0,53310.0,53310.0,9291
2019-02-28,53620.0,53620.0,52690.0,53620.0,15510
2019-03-01,53580.0,53930.0,53460.0,53930.0,29002
2019-03-04,53930.0,54550.0,53930.0,54240.0,65976
2019-03-05,54240.0,54700.0,54240.0,54610.0,38570
2019-03-06,54550.0,56500.0,54550.0,56400.0,58599
2019-03-07,56560.0,58730.0,56560.0,57950.0,145657
2019-03-08,57950.0,58260.0,57490.0,57950.0,43238
2019-03-11,58880.0,59660.0,57330.0,59160.0,55621
2019-03-12,58880.0,61390.0,58700.0,61050.0,123967
2019-03-13,61360.0,62290.0,60530.0,61330.0,121619
2019-03-14,61050.0,61210.0,59810.0,60530.0,70569
2019-03-15,60430.0,60740.0,60120.0,60430.0,63620
2019-03-18,60400.0,60590.0,59810.0,60430.0,33838
2019-03-19,60430.0,61050.0,59810.0,60430.0,41149
2019-03-20,60530.0,60740.0,60000.0,60530.0,17492
2019-03-21,60530.0,60990.0,60430.0,60900.0,22498
2019-03-22,61050.0,61050.0,60430.0,60900.0,15315
2019-03-25,60430.0,62010.0,60090.0,61050.0,67500
2019-03-26,60740.0,61050.0,60500.0,60620.0,9300
2019-03-27,61670.0,61670.0,60430.0,60590.0,31006
2019-03-28,60500.0,61050.0,60500.0,60900.0,14233
2019-03-29,60680.0,61670.0,60680.0,61360.0,75258
2019-04-01,61830.0,61830.0,60430.0,60900.0,34830
2019-04-02,60990.0,61050.0,51880.0,58880.0,146850
2019-04-03,58820.0,59190.0,54580.0,55230.0,172572
2019-04-04,54860.0,57950.0,54760.0,57640.0,120069
2019-04-05,56780.0,57300.0,55160.0,56090.0,53718
2019-04-08,56090.0,56090.0,54820.0,55780.0,49425
2019-04-09,55470.0,55630.0,54890.0,55010.0,61813
2019-04-10,55160.0,56930.0,54860.0,56090.0,53956
2019-04-11,56710.0,56870.0,56400.0,56710.0,22643
2019-04-12,56810.0,58480.0,56810.0,58260.0,118658
2019-04-16,58260.0,58880.0,58260.0,58450.0,94858
2019-04-17,58570.0,59190.0,58540.0,58880.0,121725
2019-04-18,58910.0,58950.0,58880.0,58880.0,41326
2019-04-19,57330.0,58880.0,57330.0,58260.0,29120
2019-04-22,58570.0,58880.0,58260.0,58260.0,34330
2019-04-23,58360.0,58480.0,57950.0,58480.0,18523
2019-04-24,58260.0,58510.0,58260.0,58420.0,42075
2019-04-25,57950.0,59470.0,57950.0,59470.0,27490
2019-04-26,58880.0,60590.0,58260.0,60120.0,18389
2019-05-02,60120.0,60120.0,59720.0,59720.0,54010
2019-05-03,59190.0,59500.0,58910.0,59470.0,3179
2019-05-06,58570.0,58910.0,58260.0,58910.0,30280
2019-05-07,58820.0,59190.0,58730.0,58880.0,29920
2019-05-08,58570.0,58570.0,57800.0,58260.0,6700
2019-05-09,58230.0,58570.0,58230.0,58260.0,8920
2019-05-10,58330.0,58330.0,57710.0,57950.0,31578
2019-05-13,56400.0,58760.0,56400.0,58700.0,17380
2019-05-14,58820.0,58820.0,57830.0,58540.0,26190
2019-05-15,58330.0,58360.0,57950.0,58330.0,7158
2019-05-16,58730.0,60400.0,58330.0,58850.0,41336
2019-05-17,58880.0,58880.0,55470.0,57950.0,36325
2019-05-20,57330.0,58260.0,57270.0,58260.0,8716
2019-05-21,58020.0,58480.0,57370.0,58140.0,50433
2019-05-22,57550.0,57740.0,57550.0,57550.0,20640
2019-05-23,57920.0,57920.0,56750.0,57020.0,18382
2019-05-24,57950.0,57950.0,56710.0,57330.0,31220
2019-05-27,58540.0,58540.0,56870.0,56870.0,27372
2019-05-28,57330.0,57950.0,57090.0,57710.0,20780
2019-05-29,57330.0,57640.0,57180.0,57640.0,44832
2019-05-30,57330.0,57740.0,57330.0,57740.0,50027
2019-05-31,58540.0,58540.0,58140.0,58170.0,24982
2019-06-03,58110.0,58880.0,58110.0,58730.0,114788
2019-06-04,59190.0,60740.0,58710.0,58710.0,94500
2019-06-05,59370.0,59410.0,58750.0,59190.0,21850
2019-06-06,59060.0,64010.00000000001,59060.0,63390.0,185316
2019-06-07,64010.00000000001,65820.0,62730.0,65820.0,79602
2019-06-10,70680.0,70680.0,64980.00000000001,64980.00000000001,47864
2019-06-11,65459.99999999999,66210.0,63390.0,65990.0,102820
2019-06-12,66040.0,66480.0,65820.0,66260.0,130885
2019-06-13,66260.0,67140.0,66260.0,66790.0,153901
2019-06-14,66260.0,66660.0,64930.00000000001,64930.00000000001,53763
2019-06-17,65600.0,65600.0,64050.0,65069.99999999999,79041
2019-06-18,64930.00000000001,65379.99999999999,64580.0,65150.00000000001,142021
2019-06-19,66610.0,66610.0,64930.00000000001,65290.00000000001,25157
2019-06-20,65150.00000000001,65150.00000000001,64269.99999999999,64489.99999999999,56445
2019-06-21,64930.00000000001,64930.00000000001,63610.0,63960.0,33319
2019-06-24,64140.0,64140.0,62950.0,63170.0,43533
