time,open,high,low,close,volume
2023-01-03,31440.0,33530.0,31440.0,33530.0,1404091
2023-01-04,33670.0,34870.0,32689.999999999996,33390.0,1032158
2023-01-05,33570.0,34870.0,33570.0,34870.0,1304600
2023-01-06,35010.0,35890.0,33670.0,34310.0,1195351
2023-01-09,34780.0,34780.0,33390.0,33390.0,588114
2023-01-10,33670.0,33850.0,32369.999999999996,33390.0,635557
2023-01-11,33670.0,34690.0,33670.0,33850.0,611900
2023-01-12,34220.0,34820.0,34130.0,34780.0,809169
2023-01-13,35430.0,35430.0,34080.0,34410.0,528891
2023-01-16,34410.0,34410.0,33530.0,33710.0,692001
2023-01-17,34130.0,34730.0,33850.0,34730.0,679743
2023-01-18,34820.0,35710.0,34780.0,35240.0,898366
2023-01-19,35150.0,36350.0,34780.0,36350.0,949170
2023-01-27,36400.0,37280.0,36310.0,36540.0,646961
2023-01-30,36680.0,36910.0,35380.0,35380.0,1230380
2023-01-31,35330.0,36400.0,35240.0,36400.0,669337
2023-02-01,37100.0,37100.0,34310.0,34410.0,1068093
2023-02-02,34730.0,35100.0,33850.0,34690.0,900220
2023-02-03,35150.0,35150.0,33850.0,34270.0,607830
2023-02-06,34310.0,34640.0,33670.0,34640.0,515380
2023-02-07,34410.0,35150.0,32920.0,32920.0,559452
2023-02-08,33200.0,33850.0,32549.999999999996,33390.0,522412
2023-02-09,33390.0,33850.0,33020.0,33020.0,246029
2023-02-10,32920.0,33110.0,31950.0,32460.0,559816
2023-02-13,32090.000000000004,32090.000000000004,30190.0,30190.0,1005044
2023-02-14,30600.0,30880.0,30140.0,30510.0,366287
2023-02-15,30510.0,32270.000000000004,30370.0,32270.000000000004,433613
2023-02-16,32320.0,33940.0,32320.0,33670.0,726471
2023-02-17,33760.0,33940.0,32780.0,32920.0,469300
2023-02-20,33760.0,34870.0,33480.0,34690.0,865706
2023-02-21,35150.0,35330.0,34040.0,34360.0,665298
2023-02-22,34130.0,34130.0,32780.0,32780.0,751472
2023-02-23,32830.0,33110.0,30790.0,33020.0,976726
